Poll ID,Plantilla,Flujo,Canal,Paso Origen,Nodo Origen,Nodo Destino,Es Fuga,Origen ID,Destino ID,N Clientes,Pct Del Nodo,Nodo Origen Key,Nodo Destino Key
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873227,9873244,1,1.0,P2 · 💳 ¿Qué te gustaría hacer?,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,"Lamentamos mucho que quieras abandonar tu proceso de bienestar. El proceso de cancelación solo se realiza a través de nuestra plataforma, pero antes nos encantaría entender en qué podemos seguir mejorando. ¿Podrías compartir conmigo el motivo que te lleva a tomar esta decisión?",false,9873227,9873261,48,47.5,P2 · 💳 ¿Qué te gustaría hacer?,P3 · Lamentamos mucho que quieras abandonar tu proces…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,"Las cancelaciones se realizan exclusivamente a través de este enlace: https://opcionyo.com/atc/cancelar-plan Ten presente que si no se completa el proceso, tu plan seguirá activo y se renovará. Nos contactaremos contigo en 1 o 2 días hábiles para confirmar que se procesó.",false,9873227,9873262,1,1.0,P2 · 💳 ¿Qué te gustaría hacer?,P3 · Las cancelaciones se realizan exclusivamente a t…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,"Hola, quedamos pendientes de tu respuesta para ayudarte a procesar tu solicitud de cancelación.",false,9873227,9873263,3,3.0,P2 · 💳 ¿Qué te gustaría hacer?,"P3 · Hola, quedamos pendientes de tu respuesta para a…"
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,false,9873227,9873266,2,2.0,P2 · 💳 ¿Qué te gustaría hacer?,P3 · ¡Hola! No he recibido tu respuesta y me encantar…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",false,9873227,9873268,11,10.9,P2 · 💳 ¿Qué te gustaría hacer?,P3 · Entiendo que necesitas ayuda con algo que no te …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,Entiendo que no lo has logrado gestionar desde tu perfil. ¿Puedes compartir conmigo los detalles del inconveniente? Voy a derivarte con un agente que pueda ayudarte.,false,9873227,9873269,5,5.0,P2 · 💳 ¿Qué te gustaría hacer?,P3 · Entiendo que no lo has logrado gestionar desde t…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873227,9873387,1,1.0,P2 · 💳 ¿Qué te gustaría hacer?,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873227,9873394,8,7.9,P2 · 💳 ¿Qué te gustaría hacer?,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873227,9873415,1,1.0,P2 · 💳 ¿Qué te gustaría hacer?,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,💳 ¿Qué te gustaría hacer?,✖ No avanzó (abandonó),true,9873227,__FIN__,4,4.0,P2 · 💳 ¿Qué te gustaría hacer?,✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,🏃‍♀️ Evita demoras ingresando a este link donde podrás realizar el cambio en menos de 1 minuto. 👇🏻https://opcionyo.com/atc/menos-sesiones,false,9873244,9873226,2,40.0,P2 · ¡Hola! Estas hablando con un agente de Atención …,P3 · 🏃‍♀️ Evita demoras ingresando a este link donde …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,9873244,__FIN__,3,60.0,P2 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873250,9873244,2,14.3,P2 · Si sientes que no has hecho click con tu especia…,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario","Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",false,9873250,9873250,2,14.3,P2 · Si sientes que no has hecho click con tu especia…,P3 · Si sientes que no has hecho click con tu especia…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",Entiendo que no lo has logrado gestionar desde tu perfil. ¿Puedes compartir conmigo los detalles del inconveniente? Voy a derivarte con un agente que pueda ayudarte.,false,9873250,9873269,4,28.6,P2 · Si sientes que no has hecho click con tu especia…,P3 · Entiendo que no lo has logrado gestionar desde t…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873250,9873408,4,28.6,P2 · Si sientes que no has hecho click con tu especia…,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",✖ No avanzó (abandonó),true,9873250,__FIN__,2,14.3,P2 · Si sientes que no has hecho click con tu especia…,✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.","Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,9873255,9873257,46,93.9,"P2 · Entendemos que pueden surgir imprevistos, pero t…",P3 · Vamos a transferir el caso con un agente para ve…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873255,9873380,2,4.1,"P2 · Entendemos que pueden surgir imprevistos, pero t…",P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",✖ No avanzó (abandonó),true,9873255,__FIN__,1,2.0,"P2 · Entendemos que pueden surgir imprevistos, pero t…",✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.","Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,9873257,9873255,5,35.7,P2 · Vamos a transferir el caso con un agente para ve…,"P3 · Entendemos que pueden surgir imprevistos, pero t…"
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,9873257,9873379,2,14.3,P2 · Vamos a transferir el caso con un agente para ve…,P3 · Gracias por tu contacto! Te estás comunicando fu…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873257,9873380,7,50.0,P2 · Vamos a transferir el caso con un agente para ve…,P3 · ¡Hola! Estas hablando con un agente de Atención …
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Lamentamos mucho que quieras abandonar tu proceso de bienestar. El proceso de cancelación solo se realiza a través de nuestra plataforma, pero antes nos encantaría entender en qué podemos seguir mejorando. ¿Podrías compartir conmigo el motivo que te lleva a tomar esta decisión?","Las cancelaciones se realizan exclusivamente a través de este enlace: https://opcionyo.com/atc/cancelar-plan Ten presente que si no se completa el proceso, tu plan seguirá activo y se renovará. Nos contactaremos contigo en 1 o 2 días hábiles para confirmar que se procesó.",false,9873261,9873262,2,1.9,P2 · Lamentamos mucho que quieras abandonar tu proces…,P3 · Las cancelaciones se realizan exclusivamente a t…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Lamentamos mucho que quieras abandonar tu proceso de bienestar. El proceso de cancelación solo se realiza a través de nuestra plataforma, pero antes nos encantaría entender en qué podemos seguir mejorando. ¿Podrías compartir conmigo el motivo que te lleva a tomar esta decisión?","Hola, quedamos pendientes de tu respuesta para ayudarte a procesar tu solicitud de cancelación.",false,9873261,9873263,10,9.5,P2 · Lamentamos mucho que quieras abandonar tu proces…,"P3 · Hola, quedamos pendientes de tu respuesta para a…"
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Lamentamos mucho que quieras abandonar tu proceso de bienestar. El proceso de cancelación solo se realiza a través de nuestra plataforma, pero antes nos encantaría entender en qué podemos seguir mejorando. ¿Podrías compartir conmigo el motivo que te lleva a tomar esta decisión?",✖ No avanzó (abandonó),true,9873261,__FIN__,93,88.6,P2 · Lamentamos mucho que quieras abandonar tu proces…,✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Las cancelaciones se realizan exclusivamente a través de este enlace: https://opcionyo.com/atc/cancelar-plan Ten presente que si no se completa el proceso, tu plan seguirá activo y se renovará. Nos contactaremos contigo en 1 o 2 días hábiles para confirmar que se procesó.","Las cancelaciones se realizan exclusivamente a través de este enlace: https://opcionyo.com/atc/cancelar-plan Ten presente que si no se completa el proceso, tu plan seguirá activo y se renovará. Nos contactaremos contigo en 1 o 2 días hábiles para confirmar que se procesó.",false,9873262,9873262,1,50.0,P2 · Las cancelaciones se realizan exclusivamente a t…,P3 · Las cancelaciones se realizan exclusivamente a t…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Las cancelaciones se realizan exclusivamente a través de este enlace: https://opcionyo.com/atc/cancelar-plan Ten presente que si no se completa el proceso, tu plan seguirá activo y se renovará. Nos contactaremos contigo en 1 o 2 días hábiles para confirmar que se procesó.",✖ No avanzó (abandonó),true,9873262,__FIN__,1,50.0,P2 · Las cancelaciones se realizan exclusivamente a t…,✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Hola, quedamos pendientes de tu respuesta para ayudarte a procesar tu solicitud de cancelación.","Lamentamos mucho que quieras abandonar tu proceso de bienestar. El proceso de cancelación solo se realiza a través de nuestra plataforma, pero antes nos encantaría entender en qué podemos seguir mejorando. ¿Podrías compartir conmigo el motivo que te lleva a tomar esta decisión?",false,9873263,9873261,1,16.7,"P2 · Hola, quedamos pendientes de tu respuesta para a…",P3 · Lamentamos mucho que quieras abandonar tu proces…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,"Hola, quedamos pendientes de tu respuesta para ayudarte a procesar tu solicitud de cancelación.",✖ No avanzó (abandonó),true,9873263,__FIN__,5,83.3,"P2 · Hola, quedamos pendientes de tu respuesta para a…",✖ No avanzó (P2)
1271361,(sin nombre),(sin nombre) #1271361,atc,2,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,false,9873266,9873212,10,10.3,P2 · ¡Hola! No he recibido tu respuesta y me encantar…,P3 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,💳 ¿Qué te gustaría hacer?,false,9873266,9873227,1,1.0,P2 · ¡Hola! No he recibido tu respuesta y me encantar…,P3 · 💳 ¿Qué te gustaría hacer?
1271361,(sin nombre),(sin nombre) #1271361,atc,2,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,9873266,9873386,1,1.0,P2 · ¡Hola! No he recibido tu respuesta y me encantar…,P3 · Gracias por tu contacto! Te estás comunicando fu…
1271361,(sin nombre),(sin nombre) #1271361,atc,2,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9873266,9873387,82,84.5,P2 · ¡Hola! No he recibido tu respuesta y me encantar…,P3 · ¡Hola! Estas hablando con un agente de Atención …
